DATE,QO,QO_ZSCORE
2016-04-24,64,-0.475527114
2016-04-25,64,-0.475527114
2016-04-26,63,-0.478640391
2016-04-27,61,-0.484866944
2016-04-28,62,-0.481753668
2016-04-29,63,-0.478640391
2016-04-30,60,-0.487980221
2016-05-01,61,-0.484866944
2016-05-02,62,-0.481753668
2016-05-03,62,-0.481753668
2016-05-04,63,-0.478640391
2016-05-05,65,-0.472413837
2016-05-06,63,-0.478640391
2016-05-07,63,-0.478640391
2016-05-08,64,-0.475527114
2016-05-09,94,-0.382128805
2016-05-10,84,-0.413261575
2016-05-11,74,-0.444394344
2016-05-12,76,-0.43816779
2016-05-13,68,-0.463074006
2016-05-14,66,-0.46930056
2016-05-15,69,-0.459960729
2016-05-16,70,-0.456847452
2016-05-17,71,-0.453734175
2016-05-18,70,-0.456847452
2016-05-19,70,-0.456847452
2016-05-20,68,-0.463074006
2016-05-21,70,-0.456847452
2016-05-22,69,-0.459960729
2016-05-23,69,-0.459960729
2016-05-24,71,-0.453734175
2016-05-25,71,-0.453734175
2016-05-26,69,-0.459960729
2016-05-27,69,-0.459960729
2016-05-28,68,-0.463074006
2016-05-29,65,-0.472413837
2016-05-30,66,-0.46930056
2016-05-31,68,-0.463074006
2016-06-01,67,-0.466187283
2016-06-02,68,-0.463074006
2016-06-03,70,-0.456847452
2016-06-04,69,-0.459960729
2016-06-05,68,-0.463074006
2016-06-06,70,-0.456847452
2016-06-07,71,-0.453734175
2016-06-08,70,-0.456847452
2016-06-09,70,-0.456847452
2016-06-10,69,-0.459960729
2016-06-11,69,-0.459960729
2016-06-12,68,-0.463074006
2016-06-13,69,-0.459960729
2016-06-14,68,-0.463074006
2016-06-15,67,-0.466187283
2016-06-16,70,-0.456847452
2016-06-17,70,-0.456847452
2016-06-18,70,-0.456847452
2016-06-19,69,-0.459960729
2016-06-20,69,-0.459960729
2016-06-21,70,-0.456847452
2016-06-22,69,-0.459960729
2016-06-23,66,-0.46930056
2016-06-24,67,-0.466187283
2016-06-25,66,-0.46930056
2016-06-26,65,-0.472413837
2016-06-27,65,-0.472413837
2016-06-28,66,-0.46930056
2016-06-29,66,-0.46930056
2016-06-30,66,-0.46930056
2016-07-01,65,-0.472413837
2016-07-02,67,-0.466187283
2016-07-03,68,-0.463074006
2016-07-04,67,-0.466187283
2016-07-05,66,-0.46930056
2016-07-06,66,-0.46930056
2016-07-07,65,-0.472413837
2016-07-08,67,-0.466187283
2016-07-09,65,-0.472413837
2016-07-10,63,-0.478640391
2016-07-11,68,-0.463074006
2016-07-12,67,-0.466187283
2016-07-13,56,-0.500433329
2016-07-14,58,-0.494206775
2016-07-15,49,-0.522226268
2016-07-16,47,-0.528452822
2016-07-17,41,-0.547132483
2016-07-18,41,-0.547132483
2016-07-19,41,-0.547132483
2016-07-20,42,-0.544019206
2016-07-21,41,-0.547132483
2016-07-22,42,-0.544019206
2016-07-23,42,-0.544019206
2016-07-24,42,-0.544019206
2016-07-25,42,-0.544019206
2016-07-26,42,-0.544019206
2016-07-27,42,-0.544019206
2016-07-28,42,-0.544019206
2016-07-29,41,-0.547132483
2016-07-30,41,-0.547132483
2016-07-31,40,-0.55024576
2016-08-01,42,-0.544019206
2016-08-02,43,-0.540905929
2016-08-03,43,-0.540905929
2016-08-04,63,-0.478640391
2016-08-05,61,-0.484866944
2016-08-06,62,-0.481753668
2016-08-07,64,-0.475527114
2016-08-08,64,-0.475527114
2016-08-09,49,-0.522226268
2016-08-10,68,-0.463074006
2016-08-11,68,-0.463074006
2016-08-12,52,-0.512886437
2016-08-13,54,-0.506659883
2016-08-14,40,-0.55024576
2016-08-15,66,-0.46930056
2016-08-16,53,-0.50977316
2016-08-17,53,-0.50977316
2016-08-18,59,-0.491093498
2016-08-19,66,-0.46930056
2016-08-20,68,-0.463074006
2016-08-21,81,-0.422601406
2016-08-22,64,-0.475527114
2016-08-23,77,-0.435054513
2016-08-24,71,-0.453734175
2016-08-25,62,-0.481753668
2016-08-26,58,-0.494206775
2016-08-27,53,-0.50977316
2016-08-28,48,-0.525339545
2016-08-29,65,-0.472413837
2016-08-30,58,-0.494206775
2016-08-31,59,-0.491093498
2016-09-01,58,-0.494206775
2016-09-02,57,-0.497320052
2016-09-03,57,-0.497320052
2016-09-04,59,-0.491093498
2016-09-05,59,-0.491093498
2016-09-06,57,-0.497320052
2016-09-07,56,-0.500433329
2016-09-08,56,-0.500433329
2016-09-09,58,-0.494206775
2016-09-10,58,-0.494206775
2016-09-11,60,-0.487980221
2016-09-12,60,-0.487980221
2016-09-13,61,-0.484866944
2016-09-14,62,-0.481753668
2016-09-15,63,-0.478640391
2016-09-16,61,-0.484866944
2016-09-17,62,-0.481753668
2016-09-18,61,-0.484866944
2016-09-19,61,-0.484866944
2016-09-20,58,-0.494206775
2016-09-21,58,-0.494206775
2016-09-22,59,-0.491093498
2016-09-23,58,-0.494206775
2016-09-24,32,-0.575151976
2016-09-25,46,-0.531566099
2016-09-26,40,-0.55024576
2016-09-27,36,-0.562698868
2016-09-28,35,-0.565812145
2016-09-29,36,-0.562698868
2016-09-30,37,-0.559585591
2016-10-01,37,-0.559585591
2016-10-02,36,-0.562698868
2016-10-03,36,-0.562698868
2016-10-04,35,-0.565812145
2016-10-05,36,-0.562698868
2016-10-06,36,-0.562698868
2016-10-07,39,-0.553359037
2016-10-08,36,-0.562698868
2016-10-09,36,-0.562698868
2016-10-10,37,-0.559585591
2016-10-11,37,-0.559585591
2016-10-12,37,-0.559585591
2016-10-13,36,-0.562698868
2016-10-14,36,-0.562698868
2016-10-15,36,-0.562698868
2016-10-16,36,-0.562698868
2016-10-17,37,-0.559585591
2016-10-18,36,-0.562698868
2016-10-19,35,-0.565812145
2016-10-20,35,-0.565812145
2016-10-21,36,-0.562698868
2016-10-22,37,-0.559585591
2016-10-23,39,-0.553359037
2016-10-24,36,-0.562698868
2016-10-25,36,-0.562698868
2016-10-26,36,-0.562698868
2016-10-27,34,-0.568925422
2016-10-28,31,-0.578265253
2016-10-29,31,-0.578265253
2016-10-30,31,-0.578265253
2016-10-31,31,-0.578265253
2016-11-01,31,-0.578265253
2016-11-02,32,-0.575151976
2016-11-03,31,-0.578265253
2016-11-04,31,-0.578265253
2016-11-05,31,-0.578265253
2016-11-06,31,-0.578265253
2016-11-07,32,-0.575151976
2016-11-08,32,-0.575151976
2016-11-09,32,-0.575151976
2016-11-10,31,-0.578265253
2016-11-11,31,-0.578265253
2016-11-12,30,-0.58137853
2016-11-13,31,-0.578265253
2016-11-14,32,-0.575151976
2016-11-15,32,-0.575151976
2016-11-16,32,-0.575151976
2016-11-17,32,-0.575151976
2016-11-18,48,-0.525339545
2016-11-19,44,-0.537792652
2016-11-20,45,-0.534679375
2016-11-21,44,-0.537792652
2016-11-22,50,-0.519112991
2016-11-23,40,-0.55024576
2016-11-24,35,-0.565812145
2016-11-25,34,-0.568925422
2016-11-26,34,-0.568925422
2016-11-27,46,-0.531566099
2016-11-28,40,-0.55024576
2016-11-29,40,-0.55024576
2016-11-30,37,-0.559585591
2016-12-01,36,-0.562698868
2016-12-02,41,-0.547132483
2016-12-03,41,-0.547132483
2016-12-04,40,-0.55024576
2016-12-05,43,-0.540905929
2016-12-06,42,-0.544019206
2016-12-07,41,-0.547132483
2016-12-08,42,-0.544019206
2016-12-09,42,-0.544019206
2016-12-10,54,-0.506659883
2016-12-11,48,-0.525339545
2016-12-12,48,-0.525339545
2016-12-13,31,-0.578265253
2016-12-14,51,-0.515999714
2016-12-15,51,-0.515999714
2016-12-16,47,-0.528452822
2016-12-17,48,-0.525339545
2016-12-18,47,-0.528452822
2016-12-19,48,-0.525339545
2016-12-20,47,-0.528452822
2016-12-21,47,-0.528452822
2016-12-22,47,-0.528452822
2016-12-23,48,-0.525339545
2016-12-24,47,-0.528452822
2016-12-25,40,-0.55024576
2016-12-26,29,-0.584491807
2016-12-27,28,-0.587605083
2016-12-28,28,-0.587605083
2016-12-29,28,-0.587605083
2016-12-30,29,-0.584491807
2016-12-31,28,-0.587605083
2017-01-01,28,-0.587605083
2017-01-02,28,-0.587605083
2017-01-03,28,-0.587605083
2017-01-04,28,-0.587605083
2017-01-05,28,-0.587605083
2017-01-06,29,-0.584491807
2017-01-07,28,-0.587605083
2017-01-08,27,-0.59071836
2017-01-09,27,-0.59071836
2017-01-10,28,-0.587605083
2017-01-11,27,-0.59071836
2017-01-12,27,-0.59071836
2017-01-13,27,-0.59071836
2017-01-14,28,-0.587605083
2017-01-15,28,-0.587605083
2017-01-16,29,-0.584491807
2017-01-17,28,-0.587605083
2017-01-18,27,-0.59071836
2017-01-19,28,-0.587605083
2017-01-20,28,-0.587605083
2017-01-21,35,-0.565812145
2017-01-22,34,-0.568925422
2017-01-23,35,-0.565812145
2017-01-24,35,-0.565812145
2017-01-25,34,-0.568925422
2017-01-26,34,-0.568925422
2017-01-27,33,-0.572038699
2017-01-28,34,-0.568925422
2017-01-29,34,-0.568925422
2017-01-30,33,-0.572038699
2017-01-31,33,-0.572038699
2017-02-01,33,-0.572038699
2017-02-02,39,-0.553359037
2017-02-03,39,-0.553359037
2017-02-04,37,-0.559585591
2017-02-05,37,-0.559585591
2017-02-06,37,-0.559585591
2017-02-07,37,-0.559585591
2017-02-08,37,-0.559585591
2017-02-09,36,-0.562698868
2017-02-10,37,-0.559585591
2017-02-11,36,-0.562698868
2017-02-12,35,-0.565812145
2017-02-13,36,-0.562698868
2017-02-14,23,-0.603171468
2017-02-15,23,-0.603171468
2017-02-16,22,-0.606284745
2017-02-17,22,-0.606284745
2017-02-18,22,-0.606284745
2017-02-19,22,-0.606284745
2017-02-20,22,-0.606284745
2017-02-21,22,-0.606284745
2017-02-22,22,-0.606284745
2017-02-23,22,-0.606284745
2017-02-24,22,-0.606284745
2017-02-25,22,-0.606284745
2017-02-26,22,-0.606284745
2017-02-27,22,-0.606284745
2017-02-28,21,-0.609398022
2017-03-01,21,-0.609398022
2017-03-02,22,-0.606284745
2017-03-03,34,-0.568925422
2017-03-04,46,-0.531566099
2017-03-05,32,-0.575151976
2017-03-06,30,-0.58137853
2017-03-07,30,-0.58137853
2017-03-08,30,-0.58137853
2017-03-09,28,-0.587605083
2017-03-10,29,-0.584491807
2017-03-11,28,-0.587605083
2017-03-12,30,-0.58137853
2017-03-13,29,-0.584491807
2017-03-14,30,-0.58137853
2017-03-15,30,-0.58137853
2017-03-16,31,-0.578265253
2017-03-17,31,-0.578265253
2017-03-18,32,-0.575151976
2017-03-19,30,-0.58137853
2017-03-20,30,-0.58137853
2017-03-21,29,-0.584491807
2017-03-22,29,-0.584491807
2017-03-23,29,-0.584491807
2017-03-24,29,-0.584491807
2017-03-25,29,-0.584491807
2017-03-26,27,-0.59071836
2017-03-27,24,-0.600058191
2017-03-28,16,-0.624964407
2017-03-29,15,-0.628077684
2017-03-30,15,-0.628077684
2017-03-31,15,-0.628077684
2017-04-01,15,-0.628077684
2017-04-02,14,-0.631190961
2017-04-03,16,-0.624964407
2017-04-04,14,-0.631190961
2017-04-05,31,-0.578265253
2017-04-06,31,-0.578265253
2017-04-07,28,-0.587605083
2017-04-08,28,-0.587605083
2017-04-09,27,-0.59071836
2017-04-10,43,-0.540905929
2017-04-11,40,-0.55024576
2017-04-12,41,-0.547132483
2017-04-13,41,-0.547132483
2017-04-14,20,-0.612511299
2017-04-15,20,-0.612511299
2017-04-16,20,-0.612511299
2017-04-17,19,-0.615624576
2017-04-18,18,-0.618737853
2017-04-19,20,-0.612511299
2017-04-20,25,-0.596944914
2017-04-21,36,-0.562698868
2017-04-22,33,-0.572038699
2017-04-23,28,-0.587605083
2017-04-24,29,-0.584491807
2017-04-25,37,-0.559585591
2017-04-26,35,-0.565812145
2017-04-27,34,-0.568925422
2017-04-28,33,-0.572038699
2017-04-29,28,-0.587605083
2017-04-30,25,-0.596944914
2017-05-01,25,-0.596944914
2017-05-02,26,-0.593831637
2017-05-03,31,-0.578265253
2017-05-04,28,-0.587605083
2017-05-05,27,-0.59071836
2017-05-06,37,-0.559585591
2017-05-07,33,-0.572038699
2017-05-08,31,-0.578265253
2017-05-09,59,-0.491093498
2017-05-10,46,-0.531566099
2017-05-11,49,-0.522226268
2017-05-12,47,-0.528452822
2017-05-13,50,-0.519112991
2017-05-14,35,-0.565812145
2017-05-15,31,-0.578265253
2017-05-16,31,-0.578265253
2017-05-17,29,-0.584491807
2017-05-18,29,-0.584491807
2017-05-19,41,-0.547132483
2017-05-20,36,-0.562698868
2017-05-21,28,-0.587605083
2017-05-22,27,-0.59071836
2017-05-23,28,-0.587605083
2017-05-24,31,-0.578265253
2017-05-25,23,-0.603171468
2017-05-26,24,-0.600058191
2017-05-27,26,-0.593831637
2017-05-28,24,-0.600058191
2017-05-29,33,-0.572038699
2017-05-30,28,-0.587605083
2017-05-31,26,-0.593831637
2017-06-01,28,-0.587605083
2017-06-02,37,-0.559585591
2017-06-03,32,-0.575151976
2017-06-04,29,-0.584491807
2017-06-05,40,-0.55024576
2017-06-06,21,-0.609398022
2017-06-07,17,-0.62185113
2017-06-08,15,-0.628077684
2017-06-09,37,-0.559585591
2017-06-10,29,-0.584491807
2017-06-11,29,-0.584491807
2017-06-12,32,-0.575151976
2017-06-13,30,-0.58137853
2017-06-14,28,-0.587605083
2017-06-15,39,-0.553359037
2017-06-16,31,-0.578265253
2017-06-17,31,-0.578265253
2017-06-18,34,-0.568925422
2017-06-19,34,-0.568925422
2017-06-20,35,-0.565812145
2017-06-21,33,-0.572038699
2017-06-22,33,-0.572038699
2017-06-23,33,-0.572038699
2017-06-24,38,-0.556472314
2017-06-25,34,-0.568925422
2017-06-26,34,-0.568925422
2017-06-27,34,-0.568925422
2017-06-28,34,-0.568925422
2017-06-29,35,-0.565812145
2017-06-30,35,-0.565812145
2017-07-01,35,-0.565812145
2017-07-02,35,-0.565812145
2017-07-03,34,-0.568925422
2017-07-04,33,-0.572038699
2017-07-05,41,-0.547132483
2017-07-06,44,-0.537792652
2017-07-07,41,-0.547132483
2017-07-08,39,-0.553359037
2017-07-09,49,-0.522226268
2017-07-10,30,-0.58137853
2017-07-11,31,-0.578265253
2017-07-12,28,-0.587605083
2017-07-13,30,-0.58137853
2017-07-14,29,-0.584491807
2017-07-15,28,-0.587605083
2017-07-16,28,-0.587605083
2017-07-17,28,-0.587605083
2017-07-18,28,-0.587605083
2017-07-19,27,-0.59071836
2017-07-20,27,-0.59071836
2017-07-21,27,-0.59071836
2017-07-22,27,-0.59071836
2017-07-23,34,-0.568925422
2017-07-24,25,-0.596944914
2017-07-25,29,-0.584491807
2017-07-26,18,-0.618737853
2017-07-27,21,-0.609398022
2017-07-28,20,-0.612511299
2017-07-29,19,-0.615624576
2017-07-30,3,-0.665437007
2017-07-31,31,-0.578265253
2017-08-01,28,-0.587605083
2017-08-02,27,-0.59071836
2017-08-03,23,-0.603171468
2017-08-04,28,-0.587605083
2017-08-05,28,-0.587605083
2017-08-06,24,-0.600058191
2017-08-07,22,-0.606284745
2017-08-08,27,-0.59071836
2017-08-09,34,-0.568925422
2017-08-10,30,-0.58137853
2017-08-11,22,-0.606284745
2017-08-12,25,-0.596944914
2017-08-13,31,-0.578265253
2017-08-14,32,-0.575151976
2017-08-15,24,-0.600058191
2017-08-16,32,-0.575151976
2017-08-17,23,-0.603171468
2017-08-18,25,-0.596944914
2017-08-19,26,-0.593831637
2017-08-20,25,-0.596944914
2017-08-21,28,-0.587605083
2017-08-22,22,-0.606284745
2017-08-23,20,-0.612511299
2017-08-24,20,-0.612511299
2017-08-25,20,-0.612511299
2017-08-26,20,-0.612511299
2017-08-27,19,-0.615624576
2017-08-28,19,-0.615624576
2017-08-29,19,-0.615624576
2017-08-30,20,-0.612511299
2017-08-31,20,-0.612511299
2017-09-01,20,-0.612511299
2017-09-02,20,-0.612511299
2017-09-03,20,-0.612511299
2017-09-04,19,-0.615624576
2017-09-05,21,-0.609398022
2017-09-06,21,-0.609398022
2017-09-07,21,-0.609398022
2017-09-08,21,-0.609398022
2017-09-09,21,-0.609398022
2017-09-10,21,-0.609398022
2017-09-11,21,-0.609398022
2017-09-12,21,-0.609398022
2017-09-13,20,-0.612511299
2017-09-14,21,-0.609398022
2017-09-15,21,-0.609398022
2017-09-16,21,-0.609398022
2017-09-17,21,-0.609398022
2017-09-18,21,-0.609398022
2017-09-19,21,-0.609398022
2017-09-20,21,-0.609398022
2017-09-21,21,-0.609398022
2017-09-22,21,-0.609398022
2017-09-23,21,-0.609398022
2017-09-24,21,-0.609398022
2017-09-25,21,-0.609398022
2017-09-26,21,-0.609398022
2017-09-27,21,-0.609398022
2017-09-28,21,-0.609398022
2017-09-29,22,-0.606284745
2017-09-30,22,-0.606284745
2017-10-01,22,-0.606284745
2017-10-02,22,-0.606284745
2017-10-03,22,-0.606284745
2017-10-04,22,-0.606284745
2017-10-05,22,-0.606284745
2017-10-06,21,-0.609398022
2017-10-07,22,-0.606284745
2017-10-08,22,-0.606284745
2017-10-09,21,-0.609398022
2017-10-10,21,-0.609398022
2017-10-11,22,-0.606284745
2017-10-12,22,-0.606284745
2017-10-13,22,-0.606284745
2017-10-14,19,-0.615624576
2017-10-15,20,-0.612511299
2017-10-16,21,-0.609398022
2017-10-17,15,-0.628077684
2017-10-18,18,-0.618737853
2017-10-19,18,-0.618737853
2017-10-20,19,-0.615624576
2017-10-21,18,-0.618737853
2017-10-22,18,-0.618737853
2017-10-23,19,-0.615624576
2017-10-24,20,-0.612511299
2017-10-25,20,-0.612511299
2017-10-26,21,-0.609398022
2017-10-27,19,-0.615624576
2017-10-28,18,-0.618737853
2017-10-29,19,-0.615624576
2017-10-30,19,-0.615624576
2017-10-31,19,-0.615624576
2017-11-01,19,-0.615624576
2017-11-02,19,-0.615624576
2017-11-03,20,-0.612511299
2017-11-04,20,-0.612511299
2017-11-05,19,-0.615624576
2017-11-06,19,-0.615624576
2017-11-07,0,-0.674776838
2017-11-08,20,-0.612511299
2017-11-09,20,-0.612511299
2017-11-10,20,-0.612511299
2017-11-11,19,-0.615624576
2017-11-12,19,-0.615624576
2017-11-13,19,-0.615624576
2017-11-14,19,-0.615624576
2017-11-15,19,-0.615624576
2017-11-16,20,-0.612511299
2017-11-17,20,-0.612511299
2017-11-18,20,-0.612511299
2017-11-19,18,-0.618737853
2017-11-20,18,-0.618737853
2017-11-21,19,-0.615624576
2017-11-22,19,-0.615624576
2017-11-23,19,-0.615624576
2017-11-24,19,-0.615624576
2017-11-25,19,-0.615624576
2017-11-26,19,-0.615624576
2017-11-27,19,-0.615624576
2017-11-28,19,-0.615624576
2017-11-29,19,-0.615624576
2017-11-30,19,-0.615624576
2017-12-01,19,-0.615624576
2017-12-02,19,-0.615624576
2017-12-03,19,-0.615624576
2017-12-04,19,-0.615624576
2017-12-05,19,-0.615624576
2017-12-06,19,-0.615624576
2017-12-07,19,-0.615624576
2017-12-08,19,-0.615624576
2017-12-09,19,-0.615624576
2017-12-10,19,-0.615624576
2017-12-11,19,-0.615624576
2017-12-12,19,-0.615624576
2017-12-13,19,-0.615624576
2017-12-14,19,-0.615624576
2017-12-15,19,-0.615624576
2017-12-16,19,-0.615624576
2017-12-17,19,-0.615624576
2017-12-18,19,-0.615624576
2017-12-19,19,-0.615624576
2017-12-20,19,-0.615624576
2017-12-21,19,-0.615624576
2017-12-22,19,-0.615624576
2017-12-23,19,-0.615624576
2017-12-24,16,-0.624964407
2017-12-25,20,-0.612511299
2017-12-26,15,-0.628077684
2017-12-27,17,-0.62185113
2017-12-28,19,-0.615624576
2017-12-29,21,-0.609398022
2017-12-30,23,-0.603171468
2017-12-31,22,-0.606284745
2018-01-01,22,-0.606284745
2018-01-02,22,-0.606284745
2018-01-03,22,-0.606284745
2018-01-04,22,-0.606284745
2018-01-05,22,-0.606284745
2018-01-06,22,-0.606284745
2018-01-07,2,-0.668550284
2018-01-08,25,-0.596944914
2018-01-09,26,-0.593831637
2018-01-10,24,-0.600058191
2018-01-11,22,-0.606284745
2018-01-12,23,-0.603171468
2018-01-13,24,-0.600058191
2018-01-14,25,-0.596944914
2018-01-15,26,-0.593831637
2018-01-16,26,-0.593831637
2018-01-17,27,-0.59071836
2018-01-18,29,-0.584491807
2018-01-19,29,-0.584491807
2018-01-20,27,-0.59071836
2018-01-21,27,-0.59071836
2018-01-22,28,-0.587605083
2018-01-23,28,-0.587605083
2018-01-24,28,-0.587605083
2018-01-25,31,-0.578265253
2018-01-26,29,-0.584491807
2018-01-27,28,-0.587605083
2018-01-28,28,-0.587605083
2018-01-29,28,-0.587605083
2018-01-30,28,-0.587605083
2018-01-31,28,-0.587605083
2018-02-01,28,-0.587605083
2018-02-02,28,-0.587605083
2018-02-03,28,-0.587605083
2018-02-04,28,-0.587605083
2018-02-05,28,-0.587605083
2018-02-06,28,-0.587605083
2018-02-07,29,-0.584491807
2018-02-08,29,-0.584491807
2018-02-09,28,-0.587605083
2018-02-10,32,-0.575151976
2018-02-11,29,-0.584491807
2018-02-12,28,-0.587605083
2018-02-13,29,-0.584491807
2018-02-14,29,-0.584491807
2018-02-15,29,-0.584491807
2018-02-16,29,-0.584491807
2018-02-17,28,-0.587605083
2018-02-18,28,-0.587605083
2018-02-19,28,-0.587605083
2018-02-20,28,-0.587605083
2018-02-21,28,-0.587605083
2018-02-22,28,-0.587605083
2018-02-23,28,-0.587605083
2018-02-24,25,-0.596944914
2018-02-25,27,-0.59071836
2018-02-26,28,-0.587605083
2018-02-27,29,-0.584491807
2018-02-28,30,-0.58137853
2018-03-01,29,-0.584491807
2018-03-02,29,-0.584491807
2018-03-03,29,-0.584491807
2018-03-04,29,-0.584491807
2018-03-05,29,-0.584491807
2018-03-06,29,-0.584491807
2018-03-07,29,-0.584491807
2018-03-08,29,-0.584491807
2018-03-09,29,-0.584491807
2018-03-10,27,-0.59071836
2018-03-11,29,-0.584491807
2018-03-12,29,-0.584491807
2018-03-13,29,-0.584491807
2018-03-14,29,-0.584491807
2018-03-15,32,-0.575151976
2018-03-16,31,-0.578265253
2018-03-17,31,-0.578265253
2018-03-18,3,-0.665437007
2018-03-19,19,-0.615624576
2018-03-20,25,-0.596944914
2018-03-21,33,-0.572038699
2018-03-22,31,-0.578265253
2018-03-23,25,-0.596944914
2018-03-24,23,-0.603171468
2018-03-25,19,-0.615624576
2018-03-26,24,-0.600058191
2018-03-27,23,-0.603171468
2018-03-28,22,-0.606284745
2018-03-29,22,-0.606284745
2018-03-30,21,-0.609398022
2018-03-31,22,-0.606284745
2018-04-01,22,-0.606284745
2018-04-02,22,-0.606284745
2018-04-03,22,-0.606284745
2018-04-04,21,-0.609398022
2018-04-05,22,-0.606284745
2018-04-06,22,-0.606284745
2018-04-07,22,-0.606284745
2018-04-08,22,-0.606284745
2018-04-09,22,-0.606284745
2018-04-10,22,-0.606284745
2018-04-11,22,-0.606284745
2018-04-12,22,-0.606284745
2018-04-13,22,-0.606284745
2018-04-14,22,-0.606284745
2018-04-15,22,-0.606284745
2018-04-16,21,-0.609398022
2018-04-17,21,-0.609398022
2018-04-18,22,-0.606284745
2018-04-19,22,-0.606284745
2018-04-20,22,-0.606284745
2018-04-21,22,-0.606284745
2018-04-22,21,-0.609398022
2018-04-23,21,-0.609398022
2018-04-24,21,-0.609398022
2018-04-25,21,-0.609398022
2018-04-26,21,-0.609398022
2018-04-27,21,-0.609398022
2018-04-28,21,-0.609398022
2018-04-29,21,-0.609398022
2018-04-30,21,-0.609398022
2018-05-01,21,-0.609398022
2018-05-02,21,-0.609398022
2018-05-03,21,-0.609398022
2018-05-04,21,-0.609398022
2018-05-05,21,-0.609398022
2018-05-06,22,-0.606284745
2018-05-07,21,-0.609398022
2018-05-08,13,-0.634304238
2018-05-09,27,-0.59071836
2018-05-10,26,-0.593831637
2018-05-11,24,-0.600058191
2018-05-12,24,-0.600058191
2018-05-13,24,-0.600058191
2018-05-14,33,-0.572038699
2018-05-15,30,-0.58137853
2018-05-16,30,-0.58137853
2018-05-17,30,-0.58137853
2018-05-18,30,-0.58137853
2018-05-19,28,-0.587605083
2018-05-20,28,-0.587605083
2018-05-21,28,-0.587605083
2018-05-22,28,-0.587605083
2018-05-23,28,-0.587605083
2018-05-24,28,-0.587605083
2018-05-25,28,-0.587605083
2018-05-26,28,-0.587605083
2018-05-27,28,-0.587605083
2018-05-28,28,-0.587605083
2018-05-29,28,-0.587605083
2018-05-30,28,-0.587605083
2018-05-31,28,-0.587605083
2018-06-01,28,-0.587605083
2018-06-02,28,-0.587605083
2018-06-03,28,-0.587605083
2018-06-04,28,-0.587605083
2018-06-05,28,-0.587605083
2018-06-06,27,-0.59071836
2018-06-07,27,-0.59071836
2018-06-08,28,-0.587605083
2018-06-09,28,-0.587605083
2018-06-10,28,-0.587605083
2018-06-11,28,-0.587605083
2018-06-12,27,-0.59071836
2018-06-13,27,-0.59071836
2018-06-14,28,-0.587605083
2018-06-15,28,-0.587605083
2018-06-16,28,-0.587605083
2018-06-17,28,-0.587605083
2018-06-18,27,-0.59071836
2018-06-19,28,-0.587605083
2018-06-20,27,-0.59071836
2018-06-21,27,-0.59071836
2018-06-22,27,-0.59071836
2018-06-23,28,-0.587605083
2018-06-24,27,-0.59071836
2018-06-25,28,-0.587605083
2018-06-26,28,-0.587605083
2018-06-27,28,-0.587605083
2018-06-28,28,-0.587605083
2018-06-29,27,-0.59071836
2018-06-30,28,-0.587605083
2018-07-01,28,-0.587605083
2018-07-02,28,-0.587605083
2018-07-03,28,-0.587605083
2018-07-04,28,-0.587605083
2018-07-05,28,-0.587605083
2018-07-06,28,-0.587605083
2018-07-07,28,-0.587605083
2018-07-08,28,-0.587605083
2018-07-09,28,-0.587605083
2018-07-10,28,-0.587605083
2018-07-11,28,-0.587605083
2018-07-12,28,-0.587605083
2018-07-13,28,-0.587605083
2018-07-14,28,-0.587605083
2018-07-15,28,-0.587605083
2018-07-16,28,-0.587605083
2018-07-17,32,-0.575151976
2018-07-18,29,-0.584491807
2018-07-19,30,-0.58137853
2018-07-20,27,-0.59071836
2018-07-21,26,-0.593831637
2018-07-22,22,-0.606284745
2018-07-23,19,-0.615624576
2018-07-24,20,-0.612511299
2018-07-25,20,-0.612511299
2018-07-26,20,-0.612511299
2018-07-27,20,-0.612511299
2018-07-28,19,-0.615624576
2018-07-29,19,-0.615624576
2018-07-30,20,-0.612511299
2018-07-31,20,-0.612511299
2018-08-01,20,-0.612511299
2018-08-02,20,-0.612511299
2018-08-03,20,-0.612511299
2018-08-04,20,-0.612511299
2018-08-05,20,-0.612511299
2018-08-06,21,-0.609398022
2018-08-07,20,-0.612511299
2018-08-08,21,-0.609398022
2018-08-09,21,-0.609398022
2018-08-10,20,-0.612511299
2018-08-11,21,-0.609398022
2018-08-12,21,-0.609398022
2018-08-13,18,-0.618737853
2018-08-14,23,-0.603171468
2018-08-15,24,-0.600058191
2018-08-16,25,-0.596944914
2018-08-17,25,-0.596944914
2018-08-18,25,-0.596944914
2018-08-19,25,-0.596944914
2018-08-20,24,-0.600058191
2018-08-21,24,-0.600058191
2018-08-22,24,-0.600058191
2018-08-23,24,-0.600058191
2018-08-24,24,-0.600058191
2018-08-25,24,-0.600058191
2018-08-26,24,-0.600058191
2018-08-27,24,-0.600058191
2018-08-28,24,-0.600058191
2018-08-29,24,-0.600058191
2018-08-30,24,-0.600058191
2018-08-31,24,-0.600058191
2018-09-01,24,-0.600058191
2018-09-02,24,-0.600058191
2018-09-03,24,-0.600058191
2018-09-04,24,-0.600058191
2018-09-05,24,-0.600058191
2018-09-06,23,-0.603171468
2018-09-07,22,-0.606284745
2018-09-08,17,-0.62185113
2018-09-09,17,-0.62185113
2018-09-10,16,-0.624964407
2018-09-11,16,-0.624964407
2018-09-12,16,-0.624964407
2018-09-13,16,-0.624964407
